"Name","Team","W","L","SV","HLD","ERA","GS","G","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","playerid"
"Jordan Zimmermann","Tigers","4","6","0","0","5.12","15","15","84.0","95","48","15","60","22","1.39","6.47","2.33","5.05","0.9","4505"
"Tyler Thornburg","Red Sox","1","1","0","0","5.00","0","12","12.0","12","7","2","12","6","1.45","8.73","4.27","5.05","0.0","10688"
"Emilio Vargas","Diamondbacks","0","0","0","0","5.03","1","1","4.0","4","2","1","4","2","1.43","8.02","3.74","5.06","0.0","sa736761"
"Dylan Cease","White Sox","3","4","0","0","4.84","11","11","65.0","62","35","10","62","36","1.52","8.63","5.05","5.06","0.6","sa829000"
"Genesis Cabrera","Cardinals","0","1","0","0","4.91","1","6","9.0","9","5","1","8","5","1.55","8.03","4.88","5.06","0.0","17490"
"Erik Swanson","Mariners","1","2","0","0","5.09","4","4","25.0","26","14","5","22","8","1.36","7.94","2.76","5.06","0.2","16587"
"Wei-Chieh Huang","Rangers","0","0","0","0","5.03","0","5","5.0","5","3","1","5","3","1.52","8.76","4.76","5.06","0.0","17508"
"Grant Holmes","Athletics","0","0","0","0","4.92","1","3","7.0","7","4","1","5","3","1.49","7.22","4.21","5.07","0.0","sa828669"
"James Bourque","Nationals","0","0","0","0","5.06","0","2","2.0","2","1","0","2","1","1.56","8.83","5.03","5.07","0.0","16668"
"Tyler Alexander","Tigers","1","1","0","0","5.00","3","3","19.0","21","10","3","13","5","1.37","6.40","2.29","5.07","0.2","sa738285"
"Matt Harvey","Angels","3","4","0","0","5.07","10","10","57.0","63","32","10","43","17","1.40","6.77","2.70","5.08","0.4","11713"
"Phillips Valdez","Rangers","1","1","0","0","5.08","0","12","12.0","13","7","2","8","5","1.54","6.34","3.78","5.08","0.0","15605"
"Devin Smeltzer","Twins","1","1","0","0","5.07","3","3","18.0","20","10","3","14","5","1.41","6.85","2.58","5.08","0.2","19487"
"Ariel Jurado","Rangers","4","6","0","0","5.28","13","20","83.0","100","49","13","47","23","1.48","5.07","2.52","5.09","0.7","17030"
"Lucas Sims","Reds","0","1","0","0","4.95","2","2","9.0","8","5","2","10","5","1.44","10.29","4.57","5.09","0.1","13470"
"Tyler Beede","Giants","3","5","0","0","5.09","10","10","58.0","59","33","8","54","34","1.60","8.34","5.22","5.10","0.0","16981"
"Kazuhisa Makita","Padres","0","0","0","0","5.01","0","1","1.0","2","1","0","1","0","1.37","7.02","2.70","5.10","0.0","19757"
"Enyel De Los Santos","Phillies","2","3","0","0","4.97","6","11","40.0","41","22","7","36","17","1.44","8.10","3.78","5.10","0.2","18403"
"Branden Kline","Orioles","1","2","0","4","5.06","0","24","24.0","25","13","4","21","10","1.47","7.97","3.82","5.11","0.0","14101"
"Yacksel Rios","Phillies","0","0","0","0","5.15","0","2","2.0","2","1","0","2","1","1.52","8.98","4.74","5.11","0.0","15007"
"Corey Oswalt","Mets","0","0","0","0","5.05","1","1","4.0","5","2","1","4","2","1.45","7.43","3.42","5.12","0.0","13677"
"Tayler Scott","Orioles","0","0","0","0","5.03","0","2","2.0","2","1","0","2","1","1.60","7.82","5.12","5.12","0.0","13652"
"Forrest Whitley","Astros","1","1","0","0","4.99","2","2","9.0","8","5","2","9","4","1.44","8.89","4.33","5.12","0.1","sa917930"
"Ervin Santana","Mets","1","1","0","0","5.00","3","3","17.0","18","10","3","13","6","1.38","6.77","2.86","5.13","0.1","3200"
"Jefry Rodriguez","Indians","1","1","0","0","5.13","2","4","11.0","12","7","2","9","6","1.58","7.09","4.80","5.14","0.1","17018"
"Caleb Frare","White Sox","1","1","0","0","4.89","0","12","12.0","11","7","2","14","9","1.61","10.28","6.55","5.15","0.0","14353"
"Elieser Hernandez","Marlins","2","3","0","0","5.05","5","12","35.0","35","20","6","32","14","1.42","8.26","3.63","5.15","0.1","16933"
"Adbert Alzolay","Cubs","1","1","0","0","5.10","2","5","16.0","16","9","3","13","6","1.46","7.70","3.70","5.15","0.1","17859"
"Justin Dunn","Mariners","0","0","0","0","5.02","1","1","4.0","4","2","1","4","2","1.45","8.17","4.11","5.15","0.0","sa738718"
"Allen Webster","Cubs","0","0","0","0","5.02","0","2","2.0","2","1","0","2","1","1.50","7.81","4.00","5.15","0.0","3993"
"Alex Young","Diamondbacks","1","2","0","0","5.19","5","5","30.0","33","17","5","24","12","1.50","7.19","3.70","5.15","0.1","18333"
"Eric Skoglund","Royals","2","3","0","0","5.09","6","6","35.0","39","20","6","25","12","1.42","6.42","2.94","5.15","0.2","16155"
"Brian Johnson","Red Sox","3","3","0","0","5.17","8","11","52.0","56","30","9","41","21","1.49","7.17","3.65","5.15","0.2","14272"
"Kyle Bird","Rangers","1","1","0","2","5.02","0","17","17.0","17","9","2","15","10","1.59","8.09","5.14","5.16","0.0","16618"
"Ivan Nova","White Sox","4","6","0","0","5.12","14","14","78.0","90","45","15","55","19","1.39","6.28","2.21","5.16","0.5","1994"
"Corbin Martin","Astros","1","1","0","0","5.07","2","2","13.0","14","7","2","12","5","1.45","7.91","3.72","5.16","0.1","19884"
"Tyson Ross","Tigers","2","3","0","0","5.28","7","7","43.0","47","25","6","31","20","1.56","6.55","4.21","5.17","0.3","7872"
"Josh Osich","White Sox","1","1","0","2","5.26","0","20","20.0","21","12","3","17","9","1.51","7.64","3.92","5.17","0.0","11528"
"Glenn Sparkman","Royals","2","4","0","0","5.27","8","15","56.0","66","33","10","34","14","1.44","5.45","2.33","5.17","0.2","15200"
"Thomas Pannone","Blue Jays","0","1","0","0","5.10","1","8","11.0","12","6","2","11","4","1.41","8.31","3.41","5.17","0.0","17281"
"Darwinzon Hernandez","Red Sox","0","0","0","0","5.09","1","3","7.0","6","4","1","7","5","1.68","9.31","6.80","5.17","0.0","19848"
"Yency Almonte","Rockies","1","1","0","0","5.28","0","14","14.0","15","8","2","12","7","1.55","7.64","4.23","5.18","0.0","15068"
"John Means","Orioles","3","6","0","0","5.18","13","13","75.0","84","43","14","56","22","1.41","6.70","2.63","5.18","0.7","16269"
"Zach Plesac","Indians","3","4","0","0","5.08","11","11","63.0","67","36","12","52","20","1.38","7.39","2.80","5.19","0.3","19979"
"Taylor Clarke","Diamondbacks","2","4","0","0","5.24","8","8","44.0","47","25","8","35","16","1.45","7.29","3.31","5.20","0.2","17611"
"Peter Lambert","Rockies","3","4","0","0","5.44","9","9","52.0","62","32","10","36","14","1.45","6.25","2.41","5.22","0.4","17969"
"Edgar Garcia","Phillies","1","1","0","3","5.19","0","19","19.0","19","11","4","19","10","1.50","9.22","4.55","5.22","0.0","19276"
"Patrick Murphy","Blue Jays","0","0","0","0","5.22","1","1","4.0","5","3","1","3","2","1.53","6.46","3.88","5.22","0.0","sa737629"
"Andrew Cashner","Orioles","4","7","0","0","5.25","15","15","84.0","95","49","14","57","33","1.52","6.11","3.48","5.22","0.7","8782"
"Stephen Nogosek","Mets","1","1","0","2","5.19","0","19","19.0","18","11","3","19","12","1.62","8.92","5.86","5.24","-0.1","19545"
"Hector Santiago","White Sox","0","0","0","0","4.85","0","2","2.0","2","1","0","2","1","1.46","8.74","4.61","5.24","0.0","4026"
"Matt Wotherspoon","Orioles","0","0","0","0","5.23","0","7","7.0","7","4","1","7","3","1.47","8.44","3.99","5.26","0.0","16452"
"Jeremy Hellickson","Nationals","1","2","0","0","5.19","4","4","23.0","25","13","4","16","7","1.42","6.41","2.86","5.26","0.1","4371"
"Dylan Covey","White Sox","4","7","0","0","5.33","12","20","78.0","86","46","12","56","36","1.57","6.42","4.17","5.26","0.4","14825"
"Jimmy Yacabonis","Orioles","1","2","0","5","5.25","0","26","26.0","28","15","4","21","13","1.54","7.19","4.38","5.27","0.0","15157"
"Triston McKenzie","Indians","0","0","0","0","5.13","1","1","4.0","4","3","1","4","2","1.41","8.03","3.60","5.28","0.0","sa874760"
"Heath Fillmyer","Royals","1","1","0","0","5.28","2","9","20.0","22","12","3","13","8","1.51","5.98","3.62","5.28","0.1","17466"
"Cody Carroll","Orioles","0","0","0","0","5.11","0","2","2.0","2","1","0","2","1","1.54","8.90","5.16","5.29","0.0","17664"
"Reynaldo Lopez","White Sox","4","6","0","0","5.12","15","15","83.0","85","47","16","72","34","1.43","7.76","3.68","5.30","0.7","16400"
"Nick Kingham","Blue Jays","2","3","0","0","5.31","4","16","34.0","37","20","7","28","11","1.42","7.45","2.95","5.30","0.1","11694"
"Anthony Kay","Mets","0","0","0","0","5.05","1","1","4.0","4","2","1","4","2","1.49","7.93","4.40","5.31","0.0","sa738470"
"Jimmy Cordero","White Sox","0","0","0","0","5.14","0","5","5.0","5","3","1","4","3","1.62","7.77","5.49","5.31","0.0","15690"
"Taylor Hearn","Rangers","0","1","0","0","5.28","2","2","9.0","9","5","2","8","5","1.56","8.41","4.88","5.32","0.1","18325"
"Cole Irvin","Phillies","1","1","0","0","5.21","3","3","18.0","20","10","3","13","6","1.43","6.61","2.85","5.32","0.1","19244"
"Jose Ruiz","White Sox","1","1","0","3","5.20","0","22","22.0","23","13","4","22","13","1.58","8.61","5.25","5.33","0.0","14552"
"Drew Anderson","Phillies","0","0","0","0","5.28","0","2","2.0","3","1","0","2","1","1.46","7.82","3.62","5.33","0.0","15130"
"Edinson Volquez","Rangers","1","2","0","0","5.46","4","6","25.0","28","15","4","18","13","1.63","6.61","4.63","5.33","0.2","3990"
"Joseph Palumbo","Rangers","2","2","0","0","5.22","5","5","31.0","33","18","5","26","14","1.52","7.61","4.13","5.37","0.3","17035"
"Jake Jewell","Angels","0","1","0","0","5.14","0","9","9.0","10","5","1","7","5","1.56","7.01","4.37","5.37","0.0","16958"
"Trevor Kelley","Red Sox","0","0","0","0","5.31","0","7","7.0","8","4","1","6","3","1.45","7.38","3.60","5.38","0.0","18454"
"Scott Blewett","Royals","0","0","0","0","5.23","0","2","2.0","3","1","0","2","1","1.46","6.25","3.35","5.38","0.0","sa828695"
"Keury Mella","Reds","0","0","0","0","5.22","1","1","5.0","5","3","1","4","2","1.52","7.01","4.15","5.38","0.0","15964"
"Bo Takahashi","Diamondbacks","0","0","0","0","5.41","1","1","4.0","5","3","1","4","2","1.46","7.39","3.59","5.39","0.0","sa830370"
"Foster Griffin","Royals","0","0","0","0","5.23","1","1","4.0","5","3","1","3","2","1.51","6.18","3.74","5.39","0.0","sa828674"
"Adam Plutko","Indians","2","3","0","0","5.38","5","13","39.0","43","23","8","31","11","1.40","7.25","2.63","5.39","0.2","15846"
"JC Ramirez","Angels","1","1","0","0","5.25","2","4","11.0","12","7","2","7","4","1.51","5.92","3.63","5.40","0.0","8302"
"Zac Reininger","Tigers","1","1","0","2","5.43","0","20","20.0","23","12","4","14","8","1.54","6.34","3.75","5.40","-0.1","15285"
"Kyle Dowdy","Rangers","0","1","0","0","5.67","0","10","10.0","11","6","2","8","4","1.61","7.29","4.22","5.41","0.0","19285"
"Drew Smyly","","0","0","0","0","5.40","1","1","4.0","5","3","1","4","2","1.47","8.98","3.67","5.41","0.0","11760"
"Manny Banuelos","White Sox","2","3","0","0","5.30","6","6","38.0","38","22","7","35","21","1.58","8.50","5.09","5.42","0.2","5365"
"Kyle Kubat","White Sox","0","1","0","0","5.23","2","2","9.0","10","5","2","6","3","1.45","5.90","2.87","5.43","0.0","sa827380"
"Kyle Funkhouser","Tigers","0","0","0","0","5.40","1","1","5.0","5","3","1","4","2","1.59","7.31","4.80","5.43","0.0","sa827397"
"Locke St. John","Rangers","1","2","0","4","5.35","0","19","19.0","20","11","3","17","10","1.55","8.23","4.56","5.44","0.0","16850"
"Harrison Musgrave","Rockies","0","0","0","0","5.54","0","7","7.0","8","4","1","6","3","1.54","7.68","4.03","5.44","0.0","16532"
"Nick Tropeano","Angels","0","1","0","0","5.28","2","2","9.0","9","5","2","7","3","1.46","7.60","3.55","5.47","0.0","12385"
"J.B. Bukauskas","Astros","0","0","0","0","5.29","1","1","4.0","4","3","1","4","3","1.59","7.66","5.25","5.47","0.0","sa829263"
"Rookie Davis","Pirates","0","1","0","0","5.49","1","3","7.0","8","4","1","5","3","1.53","6.59","3.34","5.48","0.0","14962"
"Gabriel Ynoa","Orioles","3","6","0","0","5.67","12","12","71.0","86","45","14","44","22","1.50","5.59","2.74","5.54","0.3","12938"
"Pedro Araujo","Orioles","0","0","0","0","5.49","0","2","2.0","2","1","0","2","1","1.57","8.64","4.97","5.57","0.0","17697"
"Marco Estrada","Athletics","1","2","0","0","5.48","5","5","30.0","32","19","6","22","11","1.44","6.37","3.39","5.59","0.1","1118"
"James Shields","","4","6","0","0","5.54","13","13","79.0","87","49","16","64","31","1.49","7.23","3.58","5.59","0.1","7059"
"Trey Supak","Brewers","0","0","0","0","5.50","1","1","4.0","5","3","1","3","2","1.47","6.74","3.28","5.61","0.0","sa828707"
"Jesus Tinoco","Rockies","0","0","0","0","5.80","0","5","5.0","6","3","1","4","2","1.55","6.92","3.46","5.63","0.0","16300"
"Gregory Soto","Tigers","2","3","0","0","5.58","7","7","38.0","40","24","5","29","27","1.76","6.88","6.38","5.63","0.1","19677"
"Ryan Carpenter","Tigers","1","2","0","0","5.73","4","4","24.0","28","15","5","18","7","1.48","6.68","2.79","5.64","0.0","12699"
"Elvis Luciano","Blue Jays","0","0","0","0","5.48","0","2","2.0","3","1","0","2","1","1.67","6.36","5.17","5.64","0.0","20632"
"Carson Fulmer","White Sox","1","2","0","0","5.49","1","18","22.0","23","14","4","20","14","1.65","8.17","5.68","5.64","0.0","18311"
"Chance Adams","Yankees","1","1","0","0","5.49","2","4","12.0","12","7","2","10","6","1.57","7.82","4.73","5.69","0.0","18135"
"Ross Detwiler","White Sox","1","2","0","0","5.73","3","6","21.0","25","14","4","13","9","1.59","5.62","3.73","5.73","0.0","2859"
"Stephen Gonsalves","Twins","0","0","0","0","5.43","1","1","5.0","5","3","1","4","3","1.58","7.77","5.19","5.74","0.0","15492"
"Alex Faedo","Tigers","0","0","0","0","5.65","1","1","5.0","5","3","1","4","2","1.42","7.09","2.99","5.75","0.0","sa829855"
"Tony Santillan","Reds","0","0","0","0","5.59","1","1","5.0","5","3","1","4","2","1.55","7.23","4.45","5.79","0.0","sa874781"
"Jake Woodford","Cardinals","0","0","0","0","5.69","1","1","5.0","5","3","1","3","2","1.60","6.44","4.58","5.80","0.0","sa874753"
"Edwin Jackson","Blue Jays","1","1","0","0","5.75","3","3","18.0","20","11","4","13","8","1.55","6.78","3.89","5.81","0.0","1841"
"C.D. Pelham","Rangers","0","0","0","0","5.47","0","2","2.0","2","1","0","2","2","1.77","7.80","6.99","5.82","0.0","19820"
"Julian Fernandez","Marlins","0","0","0","0","5.54","0","5","5.0","5","3","1","4","4","1.78","6.65","6.64","5.86","0.0","sa737347"
"Josh Rogers","Orioles","0","1","0","0","5.88","1","3","7.0","8","4","1","4","2","1.53","5.27","2.76","5.89","0.0","18510"
"Ryan Castellani","Rockies","0","0","0","0","6.03","1","1","4.0","5","3","1","3","2","1.65","6.87","4.80","5.92","0.0","sa828689"
"Andrew Moore","Mariners","0","0","0","0","5.74","1","1","4.0","5","3","1","3","1","1.45","5.98","2.74","5.92","0.0","17553"
"Hunter Harvey","Orioles","0","0","0","0","5.86","1","1","4.0","5","3","1","3","2","1.54","6.68","3.76","5.93","0.0","sa737510"
"Jose Fernandez","Tigers","0","0","0","0","5.79","0","3","3.0","3","2","0","2","2","1.69","7.07","5.67","5.94","0.0","14733"
"Keegan Akin","Orioles","1","2","0","0","5.68","4","4","22.0","22","14","5","20","12","1.56","8.08","4.96","5.96","0.0","sa873980"
"Beau Burrows","Tigers","0","0","0","0","5.88","1","1","5.0","5","3","1","4","2","1.55","6.93","4.22","5.96","0.0","sa874682"
"Conner Greene","Royals","0","0","0","0","5.89","1","1","4.0","5","3","1","3","3","1.71","5.82","5.42","6.02","0.0","sa737829"
"Luis Ortiz","Orioles","0","1","0","0","6.01","2","2","9.0","11","6","2","6","4","1.61","6.29","3.91","6.03","0.0","16942"
"Asher Wojciechowski","Orioles","0","1","0","0","5.99","2","2","13.0","14","9","3","11","5","1.49","7.78","3.55","6.12","0.0","10836"
"David Hess","Orioles","2","4","0","0","6.10","8","8","45.0","51","30","11","34","18","1.55","6.84","3.72","6.13","0.0","16130"
"Sandy Baez","Tigers","0","0","0","0","6.17","0","5","5.0","6","3","1","4","2","1.64","6.33","4.26","6.18","0.0","17754"
"Kodi Medeiros","White Sox","1","1","0","0","5.87","2","2","14.0","15","9","2","11","9","1.70","6.88","5.86","6.20","0.0","sa828664"
